2022-12-09 17:05:02,926 INFO    StreamThr :7936 [internal.py:wandb_internal():88] W&B internal server running at pid: 7936, started at: 2022-12-09 17:05:02.925697
2022-12-09 17:05:17,408 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:23,588 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:23,588 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:23,590 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:23,590 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:25,204 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:25,204 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:25,206 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:25,206 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:27,691 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:27,691 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:27,705 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:27,705 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:28,076 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
2022-12-09 17:05:28,077 DEBUG   SenderThread:7936 [sender.py:send_request():317] send_request: stop_status
2022-12-09 17:05:28,911 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:28,911 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:28,939 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:28,939 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:30,715 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:30,715 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:30,722 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:30,722 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:31,751 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:31,751 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:31,752 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:31,752 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:32,801 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:32,802 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:32,802 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:32,803 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:34,038 INFO    Thread-17 :7936 [dir_watcher.py:_on_file_modified():292] file/dir modified: d:\SZD_cgan\SZD_image_generate\wandb\run-20221209_170502-3aihqa7k\files\config.yaml
2022-12-09 17:05:35,188 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:35,189 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:36,060 INFO    Thread-17 :7936 [dir_watcher.py:_on_file_created():275] file/dir created: d:\SZD_cgan\SZD_image_generate\wandb\run-20221209_170502-3aihqa7k\files\output.log
2022-12-09 17:05:37,389 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:37,389 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:38,067 INFO    Thread-17 :7936 [dir_watcher.py:_on_file_modified():292] file/dir modified: d:\SZD_cgan\SZD_image_generate\wandb\run-20221209_170502-3aihqa7k\files\output.log
2022-12-09 17:05:38,337 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:38,337 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:38,345 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:38,345 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:39,335 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:39,335 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:39,346 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:39,346 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:40,318 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:40,318 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:42,101 INFO    Thread-17 :7936 [dir_watcher.py:_on_file_modified():292] file/dir modified: d:\SZD_cgan\SZD_image_generate\wandb\run-20221209_170502-3aihqa7k\files\output.log
2022-12-09 17:05:43,935 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
2022-12-09 17:05:43,936 DEBUG   SenderThread:7936 [sender.py:send_request():317] send_request: stop_status
2022-12-09 17:05:44,108 INFO    Thread-17 :7936 [dir_watcher.py:_on_file_modified():292] file/dir modified: d:\SZD_cgan\SZD_image_generate\wandb\run-20221209_170502-3aihqa7k\files\output.log
2022-12-09 17:05:52,131 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:52,132 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:57,183 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:57,183 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:57,472 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:57,472 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:58,178 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:58,178 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:58,190 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:58,190 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:05:58,228 INFO    Thread-17 :7936 [dir_watcher.py:_on_file_modified():292] file/dir modified: d:\SZD_cgan\SZD_image_generate\wandb\run-20221209_170502-3aihqa7k\files\output.log
2022-12-09 17:05:59,562 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:05:59,562 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:05:59,712 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:05:59,712 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:00,819 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:00,819 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:00,824 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:00,824 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:03,955 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
2022-12-09 17:06:03,956 DEBUG   SenderThread:7936 [sender.py:send_request():317] send_request: stop_status
2022-12-09 17:06:06,890 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:06,890 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:06,893 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:06,894 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:09,359 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:09,360 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:09,364 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:09,364 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:11,540 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:11,540 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:11,653 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:11,653 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:18,326 ERROR   Thread-22 :7936 [internal_api.py:upload_file():1926] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/tyrion279/GAN.ipynb/3aihqa7k/wandb-metadata.json?Expires=1670663112&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=Bf7V3yYXf3%2FL%2FBrFwafKiBQ9YNHbnVWMDUeNNAAO36cSugmfkAYds58kUoESJ8Uqc26dzZxRxSO4iJbw8Ud3oq%2FILL8DrQ%2BQUJJ%2FKJc5Zbf0B7SmQYa7SfRj3L84GPQCbgOo0DiMy8wnOVDuuxR2qXQ90rDNJb0%2Bm7YijurQ0XI8GOObqbErfRTuB2ul2lJVquaYqtxUL2r0soktq%2F80Ju6Z8ZlQSM%2BWiRuQF%2B6ZM5PWUTd8wctp5DCTJZi0Qa1tAbd5Xg0pwzitd4PF4I2MsvSi1KSTqp4j5AnRb0S7wOj6i8usI7prmaXqFxVCyNdoV4gYhLw0vIP0E60AFJm2yg%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/tyrion279/GAN.ipynb/3aihqa7k/wandb-metadata.json?Expires=1670663112&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=Bf7V3yYXf3%2FL%2FBrFwafKiBQ9YNHbnVWMDUeNNAAO36cSugmfkAYds58kUoESJ8Uqc26dzZxRxSO4iJbw8Ud3oq%2FILL8DrQ%2BQUJJ%2FKJc5Zbf0B7SmQYa7SfRj3L84GPQCbgOo0DiMy8wnOVDuuxR2qXQ90rDNJb0%2Bm7YijurQ0XI8GOObqbErfRTuB2ul2lJVquaYqtxUL2r0soktq%2F80Ju6Z8ZlQSM%2BWiRuQF%2B6ZM5PWUTd8wctp5DCTJZi0Qa1tAbd5Xg0pwzitd4PF4I2MsvSi1KSTqp4j5AnRb0S7wOj6i8usI7prmaXqFxVCyNdoV4gYhLw0vIP0E60AFJm2yg%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1129)')))
2022-12-09 17:06:18,327 ERROR   Thread-22 :7936 [internal_api.py:upload_file():1928] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1131'}
2022-12-09 17:06:18,327 ERROR   Thread-22 :7936 [internal_api.py:upload_file():1930] upload_file response body: 
2022-12-09 17:06:20,151 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:20,151 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:20,301 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:20,302 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:22,473 INFO    Thread-17 :7936 [dir_watcher.py:_on_file_modified():292] file/dir modified: d:\SZD_cgan\SZD_image_generate\wandb\run-20221209_170502-3aihqa7k\files\output.log
2022-12-09 17:06:23,971 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
2022-12-09 17:06:23,972 DEBUG   SenderThread:7936 [sender.py:send_request():317] send_request: stop_status
2022-12-09 17:06:26,007 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:26,008 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:26,011 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:26,011 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:29,054 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:29,054 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:29,056 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:29,056 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:31,363 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:31,363 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:31,366 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:31,366 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:32,309 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:32,309 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:32,310 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:32,310 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:34,999 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:34,999 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:35,002 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:35,002 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:37,219 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:37,219 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:37,306 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:37,306 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:38,234 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: resume
2022-12-09 17:06:38,235 INFO    HandlerThread:7936 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-09 17:06:38,236 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: pause
2022-12-09 17:06:38,236 INFO    HandlerThread:7936 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-09 17:06:38,636 INFO    Thread-17 :7936 [dir_watcher.py:_on_file_modified():292] file/dir modified: d:\SZD_cgan\SZD_image_generate\wandb\run-20221209_170502-3aihqa7k\files\output.log
2022-12-09 17:06:43,986 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
2022-12-09 17:06:43,987 DEBUG   SenderThread:7936 [sender.py:send_request():317] send_request: stop_status
2022-12-09 17:07:04,005 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
2022-12-09 17:07:04,006 DEBUG   SenderThread:7936 [sender.py:send_request():317] send_request: stop_status
2022-12-09 17:07:19,843 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
2022-12-09 17:07:19,843 DEBUG   SenderThread:7936 [sender.py:send_request():317] send_request: stop_status
2022-12-09 17:07:20,766 ERROR   Thread-22 :7936 [internal_api.py:upload_file():1926] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/tyrion279/GAN.ipynb/3aihqa7k/wandb-metadata.json?Expires=1670663112&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=Bf7V3yYXf3%2FL%2FBrFwafKiBQ9YNHbnVWMDUeNNAAO36cSugmfkAYds58kUoESJ8Uqc26dzZxRxSO4iJbw8Ud3oq%2FILL8DrQ%2BQUJJ%2FKJc5Zbf0B7SmQYa7SfRj3L84GPQCbgOo0DiMy8wnOVDuuxR2qXQ90rDNJb0%2Bm7YijurQ0XI8GOObqbErfRTuB2ul2lJVquaYqtxUL2r0soktq%2F80Ju6Z8ZlQSM%2BWiRuQF%2B6ZM5PWUTd8wctp5DCTJZi0Qa1tAbd5Xg0pwzitd4PF4I2MsvSi1KSTqp4j5AnRb0S7wOj6i8usI7prmaXqFxVCyNdoV4gYhLw0vIP0E60AFJm2yg%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/tyrion279/GAN.ipynb/3aihqa7k/wandb-metadata.json?Expires=1670663112&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=Bf7V3yYXf3%2FL%2FBrFwafKiBQ9YNHbnVWMDUeNNAAO36cSugmfkAYds58kUoESJ8Uqc26dzZxRxSO4iJbw8Ud3oq%2FILL8DrQ%2BQUJJ%2FKJc5Zbf0B7SmQYa7SfRj3L84GPQCbgOo0DiMy8wnOVDuuxR2qXQ90rDNJb0%2Bm7YijurQ0XI8GOObqbErfRTuB2ul2lJVquaYqtxUL2r0soktq%2F80Ju6Z8ZlQSM%2BWiRuQF%2B6ZM5PWUTd8wctp5DCTJZi0Qa1tAbd5Xg0pwzitd4PF4I2MsvSi1KSTqp4j5AnRb0S7wOj6i8usI7prmaXqFxVCyNdoV4gYhLw0vIP0E60AFJm2yg%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1129)')))
2022-12-09 17:07:20,766 ERROR   Thread-22 :7936 [internal_api.py:upload_file():1928] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1131'}
2022-12-09 17:07:20,766 ERROR   Thread-22 :7936 [internal_api.py:upload_file():1930] upload_file response body: 
2022-12-09 17:07:35,636 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
2022-12-09 17:07:35,636 DEBUG   SenderThread:7936 [sender.py:send_request():317] send_request: stop_status
2022-12-09 17:07:51,475 DEBUG   HandlerThread:7936 [handler.py:handle_request():139] handle_request: stop_status
